server_time_local,server_time_utc,client_ts,device,sensors.gps.lat,sensors.gps.lon,sensors.gps.alt_m,sensors.gps.sat,sensors.gps.hdop,sensors.dht22.temp_c,sensors.dht22.hum_pct,sensors.bmp280.temp_c,sensors.bmp280.press_hpa,sensors.bmp280.alt_m,sensors.bh1750.lux,sensors.hs_s20b.adc_raw,sensors.hs_s20b.ratio,sensors.mh_z19e.co2_ppm
2025-09-04T09:48:03+05:30,2025-09-04T04:18:03+00:00,2025-09-04T09:48:02+05:30,esp32-env1,28.544485,77.333141,205,12,1.3,24.10000038,99.90000153,24.18000031,984.906311,238.6991272,414.9999695,4095,1,478,40,41,66,154
2025-09-04T09:48:05+05:30,2025-09-04T04:18:05+00:00,2025-09-04T09:48:07+05:30,esp32-env1,28.544485,77.333141,213,12,0.8,24.10000038,99.90000153,24.18000031,984.9031372,238.7258759,413.333313,4095,1,449,109,24,78,72
2025-09-04T09:48:12+05:30,2025-09-04T04:18:12+00:00,2025-09-04T09:48:12+05:30,esp32-env1,28.544485,77.333141,208,12,1.5,24.10000038,99.90000153,24.20000076,984.8937378,238.8061523,414.9999695,4095,1,461,100,52,170,293
2025-09-04T09:48:15+05:30,2025-09-04T04:18:15+00:00,2025-09-04T09:48:17+05:30,esp32-env1,28.544485,77.333141,211,12,1.5,24.10000038,99.90000153,24.20000076,984.890625,238.832901,416.6666565,4095,1,518,63,53,179,350
2025-09-04T09:48:20+05:30,2025-09-04T04:18:20+00:00,2025-09-04T09:48:22+05:30,esp32-env1,28.544485,77.333141,211,7,0.8,24.10000038,99.90000153,24.20000076,984.9064331,238.6981049,415.833313,4095,1,433,95,15,153,516
2025-09-04T09:48:25+05:30,2025-09-04T04:18:25+00:00,2025-09-04T09:48:27+05:30,esp32-env1,28.544485,77.333141,212,11,0.9,24.10000038,99.90000153,24.20000076,984.883728,238.8915558,416.6666565,4095,1,450,87,16,163,686
2025-09-04T09:48:30+05:30,2025-09-04T04:18:30+00:00,2025-09-04T09:48:32+05:30,esp32-env1,28.544485,77.333141,209,11,0.9,24.10000038,99.90000153,24.20999908,984.8845215,238.8848724,416.6666565,4095,1,516,76,14,126,122
2025-09-04T09:48:35+05:30,2025-09-04T04:18:35+00:00,2025-09-04T09:48:37+05:30,esp32-env1,28.544485,77.333141,212,7,1.2,24.10000038,99.90000153,24.20999908,984.8850098,238.8807526,250.8333282,4095,1,421,36,20,43,579
2025-09-04T09:48:40+05:30,2025-09-04T04:18:40+00:00,2025-09-04T09:48:42+05:30,esp32-env1,28.544485,77.333141,210,8,0.9,24.10000038,99.90000153,24.22999954,984.8962402,238.7850494,313.333313,4095,1,450,83,12,68,134
2025-09-04T09:48:45+05:30,2025-09-04T04:18:45+00:00,2025-09-04T09:48:47+05:30,esp32-env1,28.544485,77.333141,208,10,1.1,24.10000038,99.90000153,24.23999977,984.9039307,238.7191925,350.833313,4095,1,491,98,53,80,288
2025-09-04T09:48:50+05:30,2025-09-04T04:18:50+00:00,2025-09-04T09:48:52+05:30,esp32-env1,28.544485,77.333141,213,7,0.9,24.10000038,99.90000153,24.26000023,984.9174805,238.6039429,362.5,4095,1,460,26,9,150,493
2025-09-04T09:48:56+05:30,2025-09-04T04:18:56+00:00,2025-09-04T09:48:57+05:30,esp32-env1,28.544485,77.333141,209,7,0.8,24.10000038,99.90000153,24.29000092,984.9095459,238.6713409,380,4095,1,481,75,46,45,703
2025-09-04T09:49:00+05:30,2025-09-04T04:19:00+00:00,2025-09-04T09:49:02+05:30,esp32-env1,28.544485,77.333141,209,8,0.8,24.10000038,99.90000153,24.35000038,984.8863525,238.8689117,390.833313,4095,1,420,47,27,115,78
2025-09-04T09:49:05+05:30,2025-09-04T04:19:05+00:00,2025-09-04T09:49:07+05:30,esp32-env1,28.544485,77.333141,206,12,0.9,24.10000038,99.90000153,24.32999992,984.8442383,239.2280579,398.333313,4095,1,439,79,51,55,419
2025-09-04T09:49:11+05:30,2025-09-04T04:19:11+00:00,2025-09-04T09:49:12+05:30,esp32-env1,28.544485,77.333141,210,10,1.3,24.10000038,99.90000153,24.31999969,984.8328247,239.3253021,399.1666565,4095,1,454,103,8,172,769
2025-09-04T09:49:15+05:30,2025-09-04T04:19:15+00:00,2025-09-04T09:49:17+05:30,esp32-env1,28.544485,77.333141,211,10,1.1,24.10000038,99.90000153,24.28000069,984.8318481,239.3335419,398.333313,4095,1,487,46,19,185,317
2025-09-04T09:49:22+05:30,2025-09-04T04:19:22+00:00,2025-09-04T09:49:22+05:30,esp32-env1,28.544485,77.333141,209,11,1.5,24.10000038,99.90000153,24.26000023,984.8424072,239.2434998,401.6666565,4095,1,515,83,57,171,325
2025-09-04T09:49:26+05:30,2025-09-04T04:19:26+00:00,2025-09-04T09:49:27+05:30,esp32-env1,28.544485,77.333141,211,12,1.3,24.10000038,99.90000153,24.23999977,984.8389282,239.2733307,401.6666565,4095,1,502,20,13,169,50
2025-09-04T09:49:35+05:30,2025-09-04T04:19:35+00:00,2025-09-04T09:49:32+05:30,esp32-env1,28.544485,77.333141,209,7,1.1,24.10000038,99.90000153,24.19000053,984.855957,239.1282349,400.833313,4095,1,514,24,12,143,585
2025-09-04T09:49:36+05:30,2025-09-04T04:19:36+00:00,2025-09-04T09:49:38+05:30,esp32-env1,28.544485,77.333141,212,7,1.2,24.10000038,99.90000153,24.18000031,984.8517456,239.1637421,399.9999695,4095,1,486,41,14,95,638
2025-09-04T09:49:41+05:30,2025-09-04T04:19:41+00:00,2025-09-04T09:49:43+05:30,esp32-env1,28.544485,77.333141,209,12,1.1,24.10000038,99.90000153,24.18000031,984.8464355,239.2090149,400.833313,4095,1,426,96,31,104,162
2025-09-04T09:49:46+05:30,2025-09-04T04:19:46+00:00,2025-09-04T09:49:48+05:30,esp32-env1,28.544485,77.333141,209,7,1,24.10000038,99.90000153,24.14999962,984.8462524,239.210556,404.1666565,4095,1,455,58,42,166,225
2025-09-04T09:49:52+05:30,2025-09-04T04:19:52+00:00,2025-09-04T09:49:53+05:30,esp32-env1,28.544485,77.333141,209,11,1.3,24.10000038,99.90000153,24.13999939,984.8400269,239.2635651,401.6666565,4095,1,441,83,12,138,107
2025-09-04T09:50:02+05:30,2025-09-04T04:20:02+00:00,2025-09-04T09:49:58+05:30,esp32-env1,28.544485,77.333141,207,9,1,24.10000038,99.90000153,24.12999916,984.8378296,239.2825928,403.333313,4095,1,443,104,40,165,309
2025-09-04T09:50:06+05:30,2025-09-04T04:20:06+00:00,2025-09-04T09:50:03+05:30,esp32-env1,28.544485,77.333141,215,11,0.9,24.10000038,99.90000153,24.12999916,984.8481445,239.1946106,399.9999695,4095,1,466,88,23,197,285
2025-09-04T09:50:08+05:30,2025-09-04T04:20:08+00:00,2025-09-04T09:50:09+05:30,esp32-env1,28.544485,77.333141,208,7,0.8,24.10000038,99.90000153,24.11000061,984.8447876,239.2234192,402.4999695,4095,1,482,48,36,42,227
2025-09-04T09:50:18+05:30,2025-09-04T04:20:18+00:00,2025-09-04T09:50:19+05:30,esp32-env1,28.544485,77.333141,205,10,1.5,24.10000038,99.90000153,24.09000015,984.8503418,239.1760864,399.1666565,4095,1,425,90,29,171,671
2025-09-04T09:50:23+05:30,2025-09-04T04:20:23+00:00,2025-09-04T09:50:24+05:30,esp32-env1,28.544485,77.333141,209,9,1.4,24.10000038,99.90000153,24.06999969,984.8284302,239.3623505,404.1666565,4095,1,436,46,31,196,751
2025-09-04T09:50:28+05:30,2025-09-04T04:20:28+00:00,2025-09-04T09:50:29+05:30,esp32-env1,28.544485,77.333141,205,7,1,24.10000038,99.90000153,24.09000015,984.8479614,239.1961517,399.9999695,4095,1,515,53,46,44,200
2025-09-04T09:50:33+05:30,2025-09-04T04:20:33+00:00,2025-09-04T09:50:34+05:30,esp32-env1,28.544485,77.333141,215,11,1.1,24.10000038,99.90000153,24.07999992,984.852478,239.1575623,402.4999695,4095,1,463,118,13,104,548
2025-09-04T09:50:38+05:30,2025-09-04T04:20:38+00:00,2025-09-04T09:50:39+05:30,esp32-env1,28.544485,77.333141,210,12,1,24.10000038,99.90000153,24.05999947,984.8615723,239.0803833,402.4999695,4095,1,425,66,16,116,634
2025-09-04T09:50:43+05:30,2025-09-04T04:20:43+00:00,2025-09-04T09:50:44+05:30,esp32-env1,28.544485,77.333141,208,7,1.5,24.10000038,99.90000153,24.06999969,984.8571167,239.1179504,404.9999695,4095,1,508,115,57,143,491
2025-09-04T09:50:52+05:30,2025-09-04T04:20:52+00:00,2025-09-04T09:50:49+05:30,esp32-env1,28.544485,77.333141,210,12,1.5,24.10000038,99.90000153,24.11000061,984.8842773,238.8869324,404.9999695,4095,1,456,96,22,107,64
2025-09-04T09:50:53+05:30,2025-09-04T04:20:53+00:00,2025-09-04T09:50:55+05:30,esp32-env1,28.544485,77.333141,210,12,1.1,24.10000038,99.90000153,24.12000084,984.8713989,238.996521,404.1666565,4095,1,495,106,22,195,168
2025-09-04T09:50:59+05:30,2025-09-04T04:20:59+00:00,2025-09-04T09:51:00+05:30,esp32-env1,28.544485,77.333141,205,8,1,24.10000038,99.90000153,24.11000061,984.8602905,239.0911865,404.1666565,4095,1,433,43,10,105,242
2025-09-04T09:51:07+05:30,2025-09-04T04:21:07+00:00,2025-09-04T09:51:05+05:30,esp32-env1,28.544485,77.333141,206,8,1.5,24.10000038,99.90000153,24.10000038,984.8560791,239.1272125,401.6666565,4095,1,427,51,18,131,95
2025-09-04T09:51:08+05:30,2025-09-04T04:21:08+00:00,2025-09-04T09:51:10+05:30,esp32-env1,28.544485,77.333141,215,9,1.1,24.10000038,99.90000153,24.09000015,984.8535767,239.1483002,399.9999695,4095,1,515,46,54,45,82
2025-09-04T09:51:14+05:30,2025-09-04T04:21:14+00:00,2025-09-04T09:51:15+05:30,esp32-env1,28.544485,77.333141,211,11,1.3,24.10000038,99.90000153,24.05999947,984.8618164,239.0783234,399.1666565,4095,1,458,39,48,51,625
2025-09-04T09:51:22+05:30,2025-09-04T04:21:22+00:00,2025-09-04T09:51:20+05:30,esp32-env1,28.544485,77.333141,209,11,1.1,24.10000038,99.90000153,24.04999924,984.8624878,239.0721588,402.4999695,2773,0.677167296,470,32,49,65,220
2025-09-04T09:51:23+05:30,2025-09-04T04:21:23+00:00,2025-09-04T09:51:25+05:30,esp32-env1,28.544485,77.333141,213,9,0.8,24.10000038,99.90000153,24.04999924,984.8602905,239.0911865,402.4999695,4095,1,494,73,43,116,102
2025-09-04T09:51:28+05:30,2025-09-04T04:21:28+00:00,2025-09-04T09:51:30+05:30,esp32-env1,28.544485,77.333141,211,11,0.9,24.10000038,99.90000153,24.05999947,984.8560791,239.1272125,399.1666565,4095,1,427,76,47,74,275
2025-09-04T09:51:35+05:30,2025-09-04T04:21:35+00:00,2025-09-04T09:51:35+05:30,esp32-env1,28.544485,77.333141,209,10,1.4,24.10000038,99.90000153,24.06999969,984.8554077,239.1328735,403.333313,4095,1,479,21,16,74,250
2025-09-04T09:51:38+05:30,2025-09-04T04:21:38+00:00,2025-09-04T09:51:40+05:30,esp32-env1,28.544485,77.333141,206,7,0.8,24.10000038,99.90000153,24.06999969,984.8607178,239.0875854,401.6666565,4095,1,453,33,51,198,603
2025-09-04T09:51:43+05:30,2025-09-04T04:21:43+00:00,2025-09-04T09:51:45+05:30,esp32-env1,28.544485,77.333141,215,7,1,24.10000038,99.90000153,24.04999924,984.8688965,239.0176086,409.1666565,4095,1,442,67,32,80,778
2025-09-04T09:51:49+05:30,2025-09-04T04:21:49+00:00,2025-09-04T09:51:50+05:30,esp32-env1,28.544485,77.333141,205,12,0.8,24.10000038,99.90000153,24.04999924,984.8727417,238.985199,404.9999695,4095,1,432,53,9,49,248
2025-09-04T09:51:53+05:30,2025-09-04T04:21:53+00:00,2025-09-04T09:51:55+05:30,esp32-env1,28.544485,77.333141,208,8,1.3,24.10000038,99.90000153,24.06999969,984.8723145,238.9888,404.1666565,4095,1,435,97,21,184,495
2025-09-04T09:51:58+05:30,2025-09-04T04:21:58+00:00,2025-09-04T09:52:00+05:30,esp32-env1,28.544485,77.333141,215,12,1.3,24.10000038,99.90000153,24.10000038,984.8699951,239.0083466,404.1666565,4095,1,429,48,16,61,347
2025-09-04T09:52:04+05:30,2025-09-04T04:22:04+00:00,2025-09-04T09:52:05+05:30,esp32-env1,28.544485,77.333141,214,10,0.8,24.10000038,99.90000153,24.13999939,984.8609619,239.0855255,404.1666565,4095,1,482,67,26,109,565
2025-09-04T09:52:08+05:30,2025-09-04T04:22:08+00:00,2025-09-04T09:52:10+05:30,esp32-env1,28.544485,77.333141,211,11,1.5,24.10000038,99.90000153,24.13999939,984.854248,239.1426392,403.333313,4095,1,500,46,30,46,387
2025-09-04T09:52:13+05:30,2025-09-04T04:22:13+00:00,2025-09-04T09:52:15+05:30,esp32-env1,28.544485,77.333141,214,9,0.9,24.10000038,99.90000153,24.12999916,984.8534546,239.1493378,404.9999695,4095,1,491,96,12,52,785
2025-09-04T09:52:19+05:30,2025-09-04T04:22:19+00:00,2025-09-04T09:52:20+05:30,esp32-env1,28.544485,77.333141,209,7,1.5,24.10000038,99.90000153,24.12000084,984.8591919,239.1004486,404.1666565,4095,1,425,62,23,104,400
2025-09-04T09:52:24+05:30,2025-09-04T04:22:24+00:00,2025-09-04T09:52:25+05:30,esp32-env1,28.544485,77.333141,212,7,1,24.10000038,99.90000153,24.10000038,984.8679199,239.0263672,404.9999695,4095,1,515,89,7,165,312
2025-09-04T09:52:29+05:30,2025-09-04T04:22:29+00:00,2025-09-04T09:52:30+05:30,esp32-env1,28.544485,77.333141,206,12,0.8,24.10000038,99.90000153,24.09000015,984.8623657,239.0731812,404.9999695,4095,1,488,58,30,75,708
2025-09-04T09:52:33+05:30,2025-09-04T04:22:33+00:00,2025-09-04T09:52:35+05:30,esp32-env1,28.544485,77.333141,212,12,1.5,24.10000038,99.90000153,24.05999947,984.8579712,239.1107483,405.833313,4095,1,451,105,37,129,533
2025-09-04T09:52:39+05:30,2025-09-04T04:22:39+00:00,2025-09-04T09:52:40+05:30,esp32-env1,28.544485,77.333141,207,10,1.2,24.10000038,99.90000153,24.04999924,984.8688965,239.0176086,402.4999695,4095,1,469,76,49,81,336
2025-09-04T09:52:43+05:30,2025-09-04T04:22:43+00:00,2025-09-04T09:52:45+05:30,esp32-env1,28.544485,77.333141,210,8,1.3,24.10000038,99.90000153,24.03000069,984.8745117,238.9697571,402.4999695,4095,1,500,108,32,132,550
2025-09-04T09:52:48+05:30,2025-09-04T04:22:48+00:00,2025-09-04T09:52:50+05:30,esp32-env1,28.544485,77.333141,208,9,1.4,24.10000038,99.90000153,24.03000069,984.8742676,238.971817,404.1666565,4095,1,458,82,50,193,453
2025-09-04T09:52:53+05:30,2025-09-04T04:22:53+00:00,2025-09-04T09:52:55+05:30,esp32-env1,28.544485,77.333141,211,11,1.1,24.10000038,99.90000153,23.98999977,984.8820801,238.9054413,405.833313,4095,1,473,39,26,115,550
2025-09-04T09:53:00+05:30,2025-09-04T04:23:00+00:00,2025-09-04T09:53:00+05:30,esp32-env1,28.544485,77.333141,213,12,0.9,24.10000038,99.90000153,23.95999908,984.8660278,239.0423126,401.6666565,4095,1,422,40,7,139,310
2025-09-04T09:53:03+05:30,2025-09-04T04:23:03+00:00,2025-09-04T09:53:05+05:30,esp32-env1,28.544485,77.333141,214,8,0.8,24,99.90000153,23.93000031,984.8735962,238.9779968,405.833313,4095,1,424,47,32,137,158
2025-09-04T09:53:09+05:30,2025-09-04T04:23:09+00:00,2025-09-04T09:53:10+05:30,esp32-env1,28.544485,77.333141,208,12,1.2,24,99.90000153,23.90999985,984.8842163,238.8874359,405.833313,4095,1,512,113,28,82,767
2025-09-04T09:53:13+05:30,2025-09-04T04:23:13+00:00,2025-09-04T09:53:15+05:30,esp32-env1,28.544485,77.333141,206,9,1.5,24,99.90000153,23.89999962,984.8577881,239.1122894,403.333313,4095,1,503,113,33,56,141
2025-09-04T09:53:20+05:30,2025-09-04T04:23:20+00:00,2025-09-04T09:53:20+05:30,esp32-env1,28.544485,77.333141,215,9,1.3,24,99.90000153,23.87999916,984.871582,238.9949799,405.833313,4095,1,476,75,17,189,471
2025-09-04T09:53:26+05:30,2025-09-04T04:23:26+00:00,2025-09-04T09:53:25+05:30,esp32-env1,28.544485,77.333141,205,12,0.9,24,99.90000153,23.86000061,984.8701782,239.0068054,404.1666565,4095,1,469,36,15,176,716
2025-09-04T09:53:28+05:30,2025-09-04T04:23:28+00:00,2025-09-04T09:53:30+05:30,esp32-env1,28.544485,77.333141,209,11,1.2,24.10000038,99.90000153,23.82999992,984.8870239,238.8632507,404.9999695,4095,1,465,58,34,55,766
2025-09-04T09:53:37+05:30,2025-09-04T04:23:37+00:00,2025-09-04T09:53:35+05:30,esp32-env1,28.544485,77.333141,212,12,1,24,99.90000153,23.79000092,984.8842163,238.8874359,403.333313,4095,1,435,100,49,58,50
2025-09-04T09:53:39+05:30,2025-09-04T04:23:39+00:00,2025-09-04T09:53:40+05:30,esp32-env1,28.544485,77.333141,212,10,0.8,24,99.90000153,23.80999947,984.8954468,238.7917328,401.6666565,4095,1,463,35,50,98,363
2025-09-04T09:53:44+05:30,2025-09-04T04:23:44+00:00,2025-09-04T09:53:45+05:30,esp32-env1,28.544485,77.333141,215,9,1.4,24,99.90000153,23.81999969,984.8879395,238.855545,404.1666565,4095,1,489,27,9,180,135
2025-09-04T09:53:49+05:30,2025-09-04T04:23:49+00:00,2025-09-04T09:53:50+05:30,esp32-env1,28.544485,77.333141,214,12,0.9,24,99.90000153,23.82999992,984.8989868,238.7613831,401.6666565,4095,1,478,55,56,100,436
2025-09-04T09:53:53+05:30,2025-09-04T04:23:53+00:00,2025-09-04T09:53:55+05:30,esp32-env1,28.544485,77.333141,206,8,0.8,24,99.90000153,23.85000038,984.8931885,238.8107758,405.833313,4095,1,432,110,15,199,312
2025-09-04T09:53:58+05:30,2025-09-04T04:23:58+00:00,2025-09-04T09:54:00+05:30,esp32-env1,28.544485,77.333141,212,8,0.9,24,99.90000153,23.86000061,984.899231,238.7593231,400.833313,4095,1,488,95,34,149,529
2025-09-04T09:54:04+05:30,2025-09-04T04:24:04+00:00,2025-09-04T09:54:05+05:30,esp32-env1,28.544485,77.333141,215,10,1.5,24,99.90000153,23.84000015,984.8861694,238.8704681,404.9999695,4095,1,464,51,20,184,578
2025-09-04T09:54:11+05:30,2025-09-04T04:24:11+00:00,2025-09-04T09:54:10+05:30,esp32-env1,28.544485,77.333141,213,12,1.1,24,99.90000153,23.84000015,984.8861694,238.8704681,399.9999695,4095,1,423,112,55,139,389
2025-09-04T09:54:16+05:30,2025-09-04T04:24:16+00:00,2025-09-04T09:54:15+05:30,esp32-env1,28.544485,77.333141,213,8,0.9,24,99.90000153,23.84000015,984.8875122,238.8591461,404.9999695,4095,1,476,74,12,87,255
2025-09-04T09:54:19+05:30,2025-09-04T04:24:19+00:00,2025-09-04T09:54:20+05:30,esp32-env1,28.544485,77.333141,206,10,1.2,24,99.90000153,23.84000015,984.9043579,238.7155914,399.9999695,4095,1,518,37,59,180,359
2025-09-04T09:54:24+05:30,2025-09-04T04:24:24+00:00,2025-09-04T09:54:25+05:30,esp32-env1,28.544485,77.333141,214,9,0.9,24,99.90000153,23.85000038,984.8814087,238.9111023,404.9999695,4095,1,514,27,58,139,203
2025-09-04T09:54:28+05:30,2025-09-04T04:24:28+00:00,2025-09-04T09:54:30+05:30,esp32-env1,28.544485,77.333141,209,9,1.4,24,99.90000153,23.87000084,984.9049072,238.710968,400.833313,4095,1,506,75,37,197,159
2025-09-04T09:54:37+05:30,2025-09-04T04:24:37+00:00,2025-09-04T09:54:35+05:30,esp32-env1,28.544485,77.333141,207,10,1.4,24,99.90000153,23.87000084,984.9049072,238.710968,404.1666565,4095,1,504,43,13,179,380
2025-09-04T09:54:42+05:30,2025-09-04T04:24:42+00:00,2025-09-04T09:54:40+05:30,esp32-env1,28.544485,77.333141,215,9,1.2,24,99.90000153,23.87000084,984.9033813,238.7238312,402.4999695,4095,1,497,23,22,71,503
2025-09-04T09:54:44+05:30,2025-09-04T04:24:44+00:00,2025-09-04T09:54:45+05:30,esp32-env1,28.544485,77.333141,215,9,1.4,24,99.90000153,23.87000084,984.9000244,238.7526398,400.833313,4095,1,481,74,20,112,171
2025-09-04T09:54:49+05:30,2025-09-04T04:24:49+00:00,2025-09-04T09:54:50+05:30,esp32-env1,28.544485,77.333141,206,9,1.5,24,99.90000153,23.85000038,984.9143677,238.630188,404.1666565,4095,1,471,66,18,59,554
2025-09-04T09:54:54+05:30,2025-09-04T04:24:54+00:00,2025-09-04T09:54:55+05:30,esp32-env1,28.544485,77.333141,207,7,1.3,24,99.90000153,23.84000015,984.8981323,238.7685852,401.6666565,4095,1,468,112,36,122,312
2025-09-04T09:54:59+05:30,2025-09-04T04:24:59+00:00,2025-09-04T09:55:00+05:30,esp32-env1,28.544485,77.333141,207,10,1.2,24,99.90000153,23.85000038,984.9222412,238.5632935,401.6666565,4095,1,429,41,55,164,303
2025-09-04T09:55:04+05:30,2025-09-04T04:25:04+00:00,2025-09-04T09:55:05+05:30,esp32-env1,28.544485,77.333141,210,11,0.9,24,99.90000153,23.82999992,984.9056396,238.7047882,400.833313,4095,1,434,63,47,131,608
2025-09-04T09:55:09+05:30,2025-09-04T04:25:09+00:00,2025-09-04T09:55:10+05:30,esp32-env1,28.544485,77.333141,214,8,1.2,24,99.90000153,23.81999969,984.9152832,238.622467,404.1666565,4095,1,489,112,40,131,97
2025-09-04T09:55:14+05:30,2025-09-04T04:25:14+00:00,2025-09-04T09:55:15+05:30,esp32-env1,28.544485,77.333141,211,8,1.4,24,99.90000153,23.80999947,984.9146729,238.6276093,402.4999695,4095,1,426,47,8,165,713
2025-09-04T09:55:19+05:30,2025-09-04T04:25:19+00:00,2025-09-04T09:55:20+05:30,esp32-env1,28.544485,77.333141,207,7,1.3,24,99.90000153,23.79999924,984.9223633,238.5622711,401.6666565,4095,1,489,110,7,183,404
2025-09-04T09:55:24+05:30,2025-09-04T04:25:24+00:00,2025-09-04T09:55:25+05:30,esp32-env1,28.544485,77.333141,215,12,1.5,24,99.90000153,23.77000046,984.9040527,238.7181702,404.1666565,4095,1,421,114,28,125,601
2025-09-04T09:55:29+05:30,2025-09-04T04:25:29+00:00,2025-09-04T09:55:30+05:30,esp32-env1,28.544485,77.333141,211,7,1.5,24,99.90000153,23.78000069,984.9014893,238.7402954,400.833313,4095,1,485,87,37,175,662
2025-09-04T09:55:34+05:30,2025-09-04T04:25:34+00:00,2025-09-04T09:55:35+05:30,esp32-env1,28.544485,77.333141,209,10,1.4,24,99.90000153,23.73999977,984.9057617,238.7037659,404.1666565,4095,1,508,25,37,48,365
2025-09-04T09:55:39+05:30,2025-09-04T04:25:39+00:00,2025-09-04T09:55:40+05:30,esp32-env1,28.544485,77.333141,213,12,1.3,24,99.90000153,23.72999954,984.9067383,238.6955261,401.6666565,4095,1,465,59,38,103,434
2025-09-04T09:55:44+05:30,2025-09-04T04:25:44+00:00,2025-09-04T09:55:45+05:30,esp32-env1,28.544485,77.333141,215,10,0.8,24,99.90000153,23.73999977,984.9227295,238.5591888,400.833313,4095,1,427,55,22,62,146
2025-09-04T09:55:49+05:30,2025-09-04T04:25:49+00:00,2025-09-04T09:55:50+05:30,esp32-env1,28.544485,77.333141,213,10,0.8,24,99.90000153,23.75,984.921875,238.566391,404.9999695,4095,1,516,116,28,175,768
2025-09-04T09:55:55+05:30,2025-09-04T04:25:55+00:00,2025-09-04T09:55:55+05:30,esp32-env1,28.544485,77.333141,210,11,1,24,99.90000153,23.72999954,984.9216919,238.5679321,400.833313,4095,1,477,35,53,160,300
2025-09-04T09:55:59+05:30,2025-09-04T04:25:59+00:00,2025-09-04T09:56:00+05:30,esp32-env1,28.544485,77.333141,213,12,1.3,24,99.90000153,23.72999954,984.9163208,238.6137238,404.9999695,4095,1,473,39,46,62,231
2025-09-04T09:56:04+05:30,2025-09-04T04:26:04+00:00,2025-09-04T09:56:05+05:30,esp32-env1,28.544485,77.333141,208,9,1.3,24,99.90000153,23.73999977,984.9085693,238.6795807,400.833313,4095,1,478,67,57,112,80
2025-09-04T09:56:09+05:30,2025-09-04T04:26:09+00:00,2025-09-04T09:56:10+05:30,esp32-env1,28.544485,77.333141,208,9,1.4,24,99.90000153,23.72999954,984.9030762,238.7263947,403.333313,4095,1,422,20,45,85,116
2025-09-04T09:56:14+05:30,2025-09-04T04:26:14+00:00,2025-09-04T09:56:15+05:30,esp32-env1,28.544485,77.333141,205,8,1.5,24,99.90000153,23.69000053,984.9051514,238.7089081,401.6666565,4095,1,519,102,16,197,302
2025-09-04T09:56:19+05:30,2025-09-04T04:26:19+00:00,2025-09-04T09:56:20+05:30,esp32-env1,28.544485,77.333141,208,9,1.3,24,99.90000153,23.68000031,984.911377,238.6559143,401.6666565,4095,1,487,43,56,107,308
2025-09-04T09:56:30+05:30,2025-09-04T04:26:30+00:00,2025-09-04T09:56:30+05:30,esp32-env1,28.544485,77.333141,214,7,0.9,24,99.90000153,23.64999962,984.9143677,238.630188,401.6666565,4095,1,423,30,59,66,185
2025-09-04T09:56:41+05:30,2025-09-04T04:26:41+00:00,2025-09-04T09:56:41+05:30,esp32-env1,28.544485,77.333141,215,9,1.5,24,99.90000153,23.67000008,984.8951416,238.7943115,401.6666565,4095,1,479,79,25,77,152
2025-09-04T09:56:41+05:30,2025-09-04T04:26:41+00:00,2025-09-04T09:56:35+05:30,esp32-env1,28.544485,77.333141,214,12,1.4,24,99.90000153,23.65999985,984.9046631,238.7130127,403.333313,4095,1,422,60,15,167,244
2025-09-04T09:56:44+05:30,2025-09-04T04:26:44+00:00,2025-09-04T09:56:46+05:30,esp32-env1,28.544485,77.333141,206,8,0.8,24,99.90000153,23.68000031,984.9112549,238.6569366,404.1666565,4095,1,463,118,38,44,599
2025-09-04T09:56:50+05:30,2025-09-04T04:26:50+00:00,2025-09-04T09:56:51+05:30,esp32-env1,28.544485,77.333141,209,10,1.5,24,99.90000153,23.69000053,984.9202881,238.5797577,404.9999695,4095,1,496,105,36,130,263
2025-09-04T09:56:55+05:30,2025-09-04T04:26:55+00:00,2025-09-04T09:56:56+05:30,esp32-env1,28.544485,77.333141,209,10,1.4,24,99.90000153,23.68000031,984.909668,238.6703186,400.833313,4095,1,513,109,54,197,443
2025-09-04T09:57:03+05:30,2025-09-04T04:27:03+00:00,2025-09-04T09:57:01+05:30,esp32-env1,28.544485,77.333141,214,9,1.4,24,99.90000153,23.64999962,984.9021606,238.7346344,404.9999695,4095,1,454,105,26,149,571
2025-09-04T09:57:14+05:30,2025-09-04T04:27:14+00:00,2025-09-04T09:57:06+05:30,esp32-env1,28.544485,77.333141,208,8,1.3,24,99.90000153,23.65999985,984.9101563,238.6661987,400.833313,4095,1,438,89,24,151,719
2025-09-04T09:57:15+05:30,2025-09-04T04:27:15+00:00,2025-09-04T09:57:12+05:30,esp32-env1,28.544485,77.333141,212,10,0.9,24,99.90000153,23.67000008,984.9156494,238.6193848,400.833313,4095,1,462,57,54,61,748
2025-09-04T09:57:16+05:30,2025-09-04T04:27:16+00:00,2025-09-04T09:57:18+05:30,esp32-env1,28.544485,77.333141,215,8,1,24,99.90000153,23.65999985,984.9115601,238.6543732,404.1666565,4095,1,448,32,20,63,248
2025-09-04T09:57:21+05:30,2025-09-04T04:27:21+00:00,2025-09-04T09:57:23+05:30,esp32-env1,28.544485,77.333141,206,7,1.1,24,99.90000153,23.68000031,984.9112549,238.6569366,402.4999695,4095,1,499,44,28,173,351
